City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,High Level,CA,2021-01-31 21:06:19,58.5169,-117.136,-2.2,84,90,12.66
295,Quelimane,MZ,2021-01-31 21:06:19,-17.8786,36.8883,82.4,89,20,6.91
296,Comodoro Rivadavia,AR,2021-01-31 21:02:55,-45.8667,-67.5,73.4,49,40,24.16
297,Souillac,MU,2021-01-31 21:06:19,-20.5167,57.5167,80.6,78,75,12.66
298,Grand Gaube,MU,2021-01-31 21:06:19,-20.0064,57.6608,81.0,74,45,7.0
299,Malinyi,TZ,2021-01-31 21:06:20,-8.9333,36.1333,74.01,90,100,2.53
300,Buala,SB,2021-01-31 21:06:20,-8.145,159.5921,83.21,78,89,16.49
301,Margate,GB,2021-01-31 21:06:20,51.3813,1.3862,39.99,90,100,4.0
302,Lavrentiya,RU,2021-01-31 21:02:48,65.5833,-171.0,-6.72,86,100,15.14
303,Lompoc,US,2021-01-31 21:06:20,34.6391,-120.4579,66.0,42,1,1.97
304,Hamilton,US,2021-01-31 21:02:20,39.1834,-84.5333,39.2,100,90,4.61
305,Coihaique,CL,2021-01-31 21:06:20,-45.5752,-72.0662,78.8,21,20,10.36
306,Port Hardy,CA,2021-01-31 21:06:20,50.6996,-127.4199,44.6,93,75,10.67
307,Dalton,US,2021-01-31 21:06:21,34.7698,-84.9702,50.0,94,70,4.25
308,Meadville,US,2021-01-31 21:06:21,41.6414,-80.1515,32.0,69,90,11.5
309,Angouleme,FR,2021-01-31 21:06:21,45.65,0.15,52.0,93,90,19.57
310,Jinka,ET,2021-01-31 21:06:21,5.65,36.65,68.67,31,0,0.98
311,Vanimo,PG,2021-01-31 21:06:21,-2.6741,141.3028,77.41,90,100,10.22
312,Ishigaki,JP,2021-01-31 21:06:22,24.3448,124.1572,68.43,72,20,17.27
313,Krasnoselkup,RU,2021-01-31 21:06:22,65.7,82.4667,-11.85,89,100,14.7
314,Cloquet,US,2021-01-31 21:06:22,46.7216,-92.4594,30.99,80,90,2.86
315,Navalmoral De La Mata,ES,2021-01-31 21:06:22,39.8916,-5.5406,53.96,87,11,15.75
316,Ust-Ilimsk,RU,2021-01-31 21:06:22,58.0006,102.6619,-38.18,79,58,2.82
317,Baijiantan,CN,2021-01-31 21:06:22,45.6333,85.1833,5.92,93,66,2.15
318,Necochea,AR,2021-01-31 21:06:22,-38.5473,-58.7368,63.0,60,39,4.0
319,Esil,KZ,2021-01-31 21:06:22,51.9556,66.4042,12.52,91,98,5.08
320,Anju,KP,2021-01-31 21:06:23,39.6178,125.6647,36.12,97,93,6.78
321,Port-Cartier,CA,2021-01-31 21:06:23,50.0334,-66.8654,28.4,50,20,2.3
322,Ust-Kuyga,RU,2021-01-31 21:06:23,70.0167,135.6,-37.61,80,84,5.14
323,Gualaquiza,EC,2021-01-31 21:06:23,-3.4,-78.55,82.09,37,20,3.04
324,Bathsheba,BB,2021-01-31 21:06:23,13.2167,-59.5167,80.6,61,40,20.71
325,Port Hueneme,US,2021-01-31 21:06:23,34.1478,-119.1951,73.4,45,1,6.91
326,Gat,IL,2021-01-31 21:02:04,31.61,34.7642,55.0,79,0,6.11
327,Sao Joao Da Barra,BR,2021-01-31 21:06:24,-21.6403,-41.0511,82.4,65,0,23.02
328,Avera,US,2021-01-31 21:06:24,33.194,-82.5271,51.8,97,90,8.05
329,Poronaysk,RU,2021-01-31 21:06:24,49.2167,143.1167,-14.01,85,0,3.67
330,Hami,CN,2021-01-31 21:06:24,42.8,93.45,25.02,78,0,8.12
331,Chipinge,ZW,2021-01-31 21:06:24,-20.1883,32.6236,67.01,100,24,5.88
332,Kitimat,CA,2021-01-31 21:06:24,54.0524,-128.6534,28.99,89,100,3.87
333,Tucuman,AR,2021-01-31 21:06:24,-26.8241,-65.2226,69.8,83,90,5.75
334,Bartica,GY,2021-01-31 21:06:25,6.4,-58.6167,80.6,74,20,16.11
335,Aguimes,ES,2021-01-31 21:06:25,27.9054,-15.4461,64.99,77,20,24.16
336,Xining,CN,2021-01-31 21:06:25,36.6167,101.7667,12.96,67,0,3.29
337,Sisimiut,GL,2021-01-31 21:06:25,66.9395,-53.6735,5.32,82,30,6.93
338,Coos Bay,US,2021-01-31 21:06:25,43.3665,-124.2179,53.6,94,90,12.66
339,Kota Kinabalu,MY,2021-01-31 21:06:25,5.9749,116.0724,75.2,94,20,3.44
340,Hithadhoo,MV,2021-01-31 21:06:25,-0.6,73.0833,82.4,76,69,12.84
341,Dali,CN,2021-01-31 21:06:26,25.7,100.1833,39.79,79,68,3.0
342,Dolgorukovo,RU,2021-01-31 21:06:26,52.3195,38.3453,19.04,96,65,12.71
343,Polis,CY,2021-01-31 21:06:26,35.0367,32.4264,51.8,76,20,10.36
344,Sibolga,ID,2021-01-31 21:06:26,1.7427,98.7792,73.99,78,98,5.1
345,Behbahan,IR,2021-01-31 21:06:26,30.5959,50.2417,44.6,81,0,4.81
346,Tual,ID,2021-01-31 21:06:26,-5.6667,132.75,81.55,77,100,13.06
347,Caravelas,BR,2021-01-31 21:06:26,-17.7125,-39.2481,78.21,77,82,7.45
348,Beloha,MG,2021-01-31 21:06:26,-25.1667,45.05,78.1,77,66,4.25
349,Maragogi,BR,2021-01-31 21:06:27,-9.0122,-35.2225,79.03,75,39,8.59
350,Myslenice,PL,2021-01-31 21:06:27,49.8338,19.9383,19.99,86,1,4.61
351,York,US,2021-01-31 21:06:27,40.1254,-77.0,26.6,86,90,10.36
352,Otradnoye,RU,2021-01-31 21:06:27,59.7775,30.8181,25.0,86,90,6.71
353,Huarmey,PE,2021-01-31 21:06:27,-10.0681,-78.1522,76.32,65,12,13.51
354,Hindupur,IN,2021-01-31 21:06:27,13.8289,77.4933,67.35,58,84,6.71
355,Vasai,IN,2021-01-31 21:06:27,19.47,72.8,75.2,60,30,6.58
356,San Bartolome De Tirajana,ES,2021-01-31 21:06:28,27.9248,-15.5733,64.99,77,20,24.16
357,Ust-Karsk,RU,2021-01-31 21:06:28,52.7011,118.8077,-25.65,82,100,1.61
358,Oyotun,PE,2021-01-31 21:06:28,-6.8519,-79.3036,78.8,57,0,25.32
359,Harper,LR,2021-01-31 21:06:28,4.375,-7.7169,78.8,87,34,8.14
360,Vila Velha,BR,2021-01-31 21:06:28,-20.3297,-40.2925,82.4,74,40,19.57
361,Japura,ID,2021-01-31 21:06:28,-0.3167,102.35,72.54,96,99,2.28
362,Rumoi,JP,2021-01-31 21:06:28,43.9344,141.6428,22.21,96,95,8.39
363,Mandera,KE,2021-01-31 21:02:11,3.9366,41.867,81.39,28,42,10.54
364,Bilma,NE,2021-01-31 21:06:29,18.6853,12.9164,60.04,27,0,3.04
365,San Cristobal,VE,2021-01-31 21:06:29,7.7669,-72.225,87.8,48,40,6.91
366,Igarka,RU,2021-01-31 21:06:29,67.4667,86.5833,-16.26,88,100,18.14
367,Kochubey,RU,2021-01-31 21:06:29,44.3861,46.5825,37.49,91,41,1.95
368,Iralaya,HN,2021-01-31 21:06:29,15.0,-83.2333,82.4,78,40,5.75
369,La Asuncion,VE,2021-01-31 21:06:29,11.0333,-63.8628,78.57,81,18,16.8
370,Coahuayana,MX,2021-01-31 21:06:29,18.7333,-103.6833,86.0,48,1,7.16
371,General Roca,AR,2021-01-31 21:06:30,-39.0333,-67.5833,71.6,46,40,5.75
372,Palestine,PS,2021-01-31 21:02:44,31.9216,35.2033,55.4,76,0,3.44
373,Rocha,UY,2021-01-31 21:06:30,-34.4833,-54.3333,68.83,71,80,13.44
374,Tura,IN,2021-01-31 21:06:30,25.5198,90.2201,53.06,43,0,2.44
375,Ixtapa,MX,2021-01-31 21:06:30,20.7,-105.2,75.2,69,1,11.5
376,Eldama Ravine,KE,2021-01-31 21:06:30,0.0516,35.7308,57.2,44,0,8.05
377,Beatrice,US,2021-01-31 21:06:30,40.2681,-96.747,30.2,80,90,16.11
378,Shelburne,CA,2021-01-31 21:06:30,44.0787,-80.2041,19.99,66,100,13.11
379,Zhigansk,RU,2021-01-31 21:06:31,66.7697,123.3711,-45.99,76,29,1.45
380,Ilhabela,BR,2021-01-31 21:04:05,-23.7781,-45.3581,80.08,79,47,3.24
381,Santa Cruz Del Sur,CU,2021-01-31 21:06:31,20.7147,-77.9956,81.45,54,8,8.99
382,Korla,CN,2021-01-31 21:06:31,41.7597,86.1469,20.7,83,66,1.99
383,Selma,US,2021-01-31 21:01:57,36.5708,-119.6121,61.0,51,1,0.45
384,Uporovo,RU,2021-01-31 21:06:31,56.3109,66.2693,7.43,95,17,4.05
385,Guerrero Negro,MX,2021-01-31 21:06:31,27.9769,-114.0611,69.76,31,82,7.99
386,Nchelenge,ZM,2021-01-31 21:06:32,-9.3451,28.734,73.99,81,100,6.22
387,Lagoa,PT,2021-01-31 21:06:32,39.05,-27.9833,62.1,84,100,25.32
388,Shagonar,RU,2021-01-31 21:06:32,51.5333,92.8,-8.66,85,83,1.43
389,Pljevlja,ME,2021-01-31 21:06:32,43.3333,19.3333,35.6,100,90,5.75
390,Kashi,CN,2021-01-31 21:06:32,39.4547,75.9797,26.6,63,96,8.95
391,Fairbanks,US,2021-01-31 21:03:44,64.8378,-147.7164,-4.0,84,90,0.6
392,Mazyr,BY,2021-01-31 21:06:32,52.0495,29.2456,18.34,97,5,7.2
393,Tomatlan,MX,2021-01-31 21:06:33,19.9333,-105.25,85.14,48,0,8.72
394,Severo-Kurilsk,RU,2021-01-31 21:06:33,50.6789,156.125,22.15,92,88,42.26
395,Tessalit,ML,2021-01-31 21:06:28,20.1986,1.0114,65.55,21,46,8.32
396,Araouane,ML,2021-01-31 21:02:51,18.9048,-3.5265,70.2,18,3,9.48
397,Bintulu,MY,2021-01-31 21:06:33,3.1667,113.0333,75.2,100,40,4.61
398,Nabire,ID,2021-01-31 21:06:35,-3.3667,135.4833,76.98,88,90,1.79
399,Vanderhoof,CA,2021-01-31 21:04:08,54.0166,-124.0198,26.24,96,100,1.99
400,Steamboat Springs,US,2021-01-31 21:05:36,40.485,-106.8317,35.01,51,1,0.92
401,Lakeway,US,2021-01-31 21:06:35,30.3638,-97.9796,66.99,30,1,14.97
402,Puquio,PE,2021-01-31 21:06:35,-14.7,-74.1333,59.25,54,46,11.56
403,Marawi,PH,2021-01-31 21:06:21,7.9986,124.2928,73.99,94,100,5.01
404,Luba,GQ,2021-01-31 21:06:36,3.4568,8.5547,81.12,78,16,9.66
405,Faya,SA,2021-01-31 21:06:33,18.3851,42.4509,57.2,50,0,4.61
406,Xai-Xai,MZ,2021-01-31 21:06:36,-25.0519,33.6442,79.16,82,55,9.51
407,Irtyshskiy,RU,2021-01-31 21:06:36,58.3333,68.1333,6.49,95,63,4.72
408,San Miguel,SV,2021-01-31 21:06:36,13.4833,-88.1833,98.6,25,0,6.91
409,Porto Nacional,BR,2021-01-31 21:06:37,-10.7081,-48.4172,82.4,69,20,2.3
410,Nemuro,JP,2021-01-31 21:02:42,43.3236,145.575,18.52,90,0,9.75
411,Juba,SS,2021-01-31 21:06:37,4.8517,31.5825,85.96,20,65,7.58
412,Kushima,JP,2021-01-31 21:06:37,31.4583,131.2333,41.0,77,27,4.0
413,Lata,PT,2021-01-31 21:06:37,40.1629,-8.3327,57.99,100,72,5.99
414,Lockport,US,2021-01-31 21:06:37,41.5895,-88.0578,34.0,93,100,16.11
415,Jan Kempdorp,ZA,2021-01-31 21:06:37,-27.9225,24.8305,74.93,30,4,6.33
416,Kindu,CD,2021-01-31 21:06:38,-2.95,25.95,72.03,88,91,2.01
417,Berlevag,NO,2021-01-31 21:06:38,70.8578,29.0864,28.4,86,75,11.5
418,Ferme-Neuve,CA,2021-01-31 21:06:38,46.7001,-75.4493,8.6,52,0,5.75
419,Pampa,US,2021-01-31 21:06:38,35.5362,-100.9599,55.4,35,1,17.27
420,Sabha,LY,2021-01-31 21:06:38,27.0377,14.4283,58.89,29,0,6.2
421,Worcester,US,2021-01-31 21:06:38,42.3334,-71.8328,24.01,49,1,2.93
422,Vardo,NO,2021-01-31 21:03:11,70.3705,31.1107,26.6,74,75,12.66
423,Coquimbo,CL,2021-01-31 21:06:38,-29.9533,-71.3436,68.0,83,75,12.66
424,Miraflores,MX,2021-01-31 21:06:39,19.2167,-98.8083,78.8,12,1,11.5
425,Aksu,CN,2021-01-31 21:06:39,41.1231,80.2644,19.72,78,0,3.67
426,Nenjiang,CN,2021-01-31 21:06:39,49.1833,125.2167,-17.0,86,100,12.88
427,Felanitx,ES,2021-01-31 21:06:39,39.4696,3.1483,59.0,77,0,10.36
428,Kemijarvi,FI,2021-01-31 21:06:39,66.7131,27.4306,9.39,95,82,5.08
429,Grahamstown,ZA,2021-01-31 21:06:39,-33.3042,26.5328,72.0,84,2,5.01
430,Urumqi,CN,2021-01-31 21:06:40,43.801,87.6005,3.2,85,75,2.24
431,Petropavlovsk-Kamchatskiy,RU,2021-01-31 21:06:40,53.0452,158.6483,14.0,67,59,6.71
432,Amga,RU,2021-01-31 21:06:40,60.8953,131.9608,-35.52,81,100,4.03
433,Trinidad,BO,2021-01-31 21:06:40,-14.8333,-64.9,87.8,66,20,11.5
434,Ust-Omchug,RU,2021-01-31 21:06:40,61.15,149.6333,-31.86,79,99,8.84
435,Abha,SA,2021-01-31 21:06:40,18.2164,42.5053,57.2,50,0,4.61
436,Dombas,NO,2021-01-31 21:06:40,62.0696,9.1235,6.01,85,2,3.91
437,Lanzhou,CN,2021-01-31 21:05:18,36.0564,103.7922,21.99,51,0,1.77
438,Teya,RU,2021-01-31 21:06:41,60.3778,92.6267,-20.99,81,97,1.43
439,Vila Franca Do Campo,PT,2021-01-31 21:06:41,37.7167,-25.4333,63.0,88,75,16.11
440,Nikolayevka,RU,2021-01-31 21:06:41,53.1257,47.2041,29.57,94,99,16.22
441,Nuuk,GL,2021-01-31 21:06:41,64.1835,-51.7216,15.01,85,20,6.91
442,Saint George,US,2021-01-31 21:06:41,37.1041,-113.5841,55.99,53,1,3.8
443,Gizo,SB,2021-01-31 21:06:41,-8.103,156.8419,85.12,70,100,16.35
444,Wau,SS,2021-01-31 21:06:42,7.7029,27.9953,77.56,19,0,4.41
445,Kirakira,SB,2021-01-31 21:06:42,-10.4544,161.9205,82.22,77,92,17.92
446,Mayo,US,2021-01-31 21:06:42,38.8876,-76.5119,33.01,93,90,6.91
447,San Rafael,AR,2021-01-31 21:06:42,-34.6177,-68.3301,57.0,75,100,11.45
448,Meiganga,CM,2021-01-31 21:06:42,6.5167,14.3,71.44,23,78,6.22
449,Goure,NE,2021-01-31 21:06:42,13.9835,10.2704,73.99,15,0,5.01
450,San Quintin,MX,2021-01-31 21:06:43,30.4833,-115.95,63.18,50,100,5.93
451,Machali,CL,2021-01-31 21:06:43,-34.1833,-70.6667,77.0,41,40,4.61
452,Tuy Hoa,VN,2021-01-31 21:06:43,13.0833,109.3,68.92,87,98,6.04
453,Frontera,MX,2021-01-31 21:06:43,26.9333,-101.45,73.4,14,1,11.9
454,Kemin,KG,2021-01-31 21:06:43,42.7846,75.6892,35.82,69,99,6.04
455,Gushi,CN,2021-01-31 21:06:43,34.6425,109.5843,40.53,54,100,2.95
456,Jumla,NP,2021-01-31 21:03:03,29.2747,82.1838,32.34,70,0,3.36
457,Poya,NC,2021-01-31 21:06:43,-21.35,165.15,77.41,72,100,6.26
458,Cabedelo,BR,2021-01-31 21:06:44,-6.9811,-34.8339,80.6,78,20,12.66
459,Yenagoa,NG,2021-01-31 21:06:44,4.9247,6.2642,79.75,80,0,5.77
460,Northam,GB,2021-01-31 21:06:44,51.0333,-4.2167,39.99,93,100,1.99
461,Buchanan,LR,2021-01-31 21:06:44,5.8808,-10.0467,78.8,94,75,7.92
462,Altay,CN,2021-01-31 21:06:44,47.8667,88.1167,15.3,66,79,2.82
463,Mahajanga,MG,2021-01-31 21:06:44,-15.7167,46.3167,78.8,94,20,2.3
464,Buraydah,SA,2021-01-31 21:06:44,26.326,43.975,59.0,55,0,9.33
465,Puebloviejo,CO,2021-01-31 21:06:45,10.9938,-74.2844,97.0,57,90,14.0
466,Macusani,PE,2021-01-31 21:06:45,-14.0833,-70.4333,49.62,60,55,8.39
467,Soubre,CI,2021-01-31 21:06:45,5.7856,-6.6083,78.33,82,35,4.63
468,Joao Pinheiro,BR,2021-01-31 21:06:45,-17.7425,-46.1725,79.57,65,86,2.46
469,Mitu,CO,2021-01-31 21:03:21,1.1983,-70.1733,84.9,74,100,0.96
470,Murdochville,CA,2021-01-31 21:06:45,48.9583,-65.5006,23.0,86,55,10.36
471,Raduzhnyy,RU,2021-01-31 21:06:45,62.0961,77.475,-6.86,91,91,8.25
472,Navirai,BR,2021-01-31 21:03:33,-23.065,-54.1906,79.43,88,92,4.97
473,Sinnamary,GF,2021-01-31 21:06:46,5.3833,-52.95,78.17,80,43,14.38
474,Elbrus,RU,2021-01-31 21:06:46,43.2577,42.6443,22.77,84,96,4.52
475,Millinocket,US,2021-01-31 21:04:49,45.6573,-68.7098,19.4,45,1,4.61
476,Hauterive,FR,2021-01-31 21:06:46,46.0901,3.4459,53.6,62,90,10.36
477,Sangar,RU,2021-01-31 21:06:46,63.9242,127.4739,-46.61,77,97,4.32
478,Aswan,EG,2021-01-31 21:06:46,24.0934,32.907,59.56,35,0,6.17
479,Maler Kotla,IN,2021-01-31 21:02:15,30.5167,75.8833,49.01,49,27,3.87
480,Zalantun,CN,2021-01-31 21:06:47,48.0,122.7167,-9.63,88,100,7.49
481,Kamien Pomorski,PL,2021-01-31 21:06:47,53.9685,14.7726,28.0,80,90,4.61
482,Klang,MY,2021-01-31 21:06:47,3.0333,101.45,75.2,94,20,2.66
483,Skjervoy,NO,2021-01-31 21:06:47,70.0311,20.9714,28.4,69,40,9.22
484,Iracoubo,GF,2021-01-31 21:06:47,5.4802,-53.2011,78.53,78,24,14.65
485,Escarcega,MX,2021-01-31 21:06:47,18.6089,-90.7454,90.01,39,3,3.96
486,Manyana,BW,2021-01-31 21:06:47,-23.4,21.7167,73.2,73,100,8.21
487,Vallenar,CL,2021-01-31 21:06:48,-28.5708,-70.7581,83.84,30,0,10.87
488,Shalakusha,RU,2021-01-31 21:06:48,62.2247,40.2539,16.66,97,100,2.28
489,Hobyo,SO,2021-01-31 21:06:48,5.3505,48.5268,75.61,75,0,15.39
490,Barmer,IN,2021-01-31 21:06:48,25.75,71.3833,57.47,32,0,2.86
491,Grants Pass,US,2021-01-31 21:04:04,42.439,-123.3284,45.0,100,75,2.46
492,Key West,US,2021-01-31 21:02:27,24.5557,-81.7826,75.2,73,40,6.91
493,Mabini,PH,2021-01-31 21:06:48,15.6,120.9833,71.6,68,75,4.61
494,Rodeo,US,2021-01-31 21:06:49,38.033,-122.2669,63.0,66,83,3.0
495,Karratha,AU,2021-01-31 21:06:49,-20.7377,116.8463,85.91,54,99,13.42
496,Quatre Cocos,MU,2021-01-31 21:06:49,-20.2078,57.7625,81.0,78,75,12.66
497,Lasa,IT,2021-01-31 21:06:49,46.6166,10.7002,34.0,74,0,2.3
498,Lodja,CD,2021-01-31 21:06:49,-3.4833,23.4333,70.57,90,78,1.36
499,Guarapari,BR,2021-01-31 21:06:49,-20.6667,-40.4975,82.4,74,40,19.57
500,Soderhamn,SE,2021-01-31 21:06:50,61.3037,17.0592,15.01,82,100,5.01
501,Tygda,RU,2021-01-31 21:06:50,53.1167,126.3333,-35.61,82,2,4.7
502,Lobito,AO,2021-01-31 21:06:50,-12.3481,13.5456,77.13,77,90,5.28
503,Timra,SE,2021-01-31 21:06:50,62.487,17.3257,12.99,85,90,5.75
504,Talara,PE,2021-01-31 21:06:50,-4.5772,-81.2719,82.4,61,40,17.27
505,Broken Hill,AU,2021-01-31 21:06:50,-31.95,141.4333,71.6,33,40,5.75
506,Henties Bay,NA,2021-01-31 21:06:51,-22.116,14.2845,68.0,83,69,6.04
507,Waingapu,ID,2021-01-31 21:06:51,-9.6567,120.2641,77.54,84,100,9.95
508,Izmir,TR,2021-01-31 21:06:51,38.4622,27.0923,57.2,58,75,17.27
509,May Pen,JM,2021-01-31 21:06:51,17.9645,-77.2451,86.0,65,20,25.32
510,Lorengau,PG,2021-01-31 21:06:51,-2.0226,147.2712,82.62,81,95,8.28
511,Tahe,CN,2021-01-31 21:06:51,52.3333,124.7333,-31.07,82,58,3.02
512,Port Hedland,AU,2021-01-31 21:06:51,-20.3167,118.5667,77.0,88,90,18.41
513,Kloulklubed,PW,2021-01-31 21:06:52,7.0419,134.2556,78.8,89,75,6.91
514,Marsh Harbour,BS,2021-01-31 21:06:52,26.5412,-77.0636,72.14,69,100,16.93
515,Ovsyanka,RU,2021-01-31 21:06:52,55.9575,92.5519,-32.8,68,72,2.17
516,Aroeiras,BR,2021-01-31 21:06:52,-7.5453,-35.7075,82.4,61,40,17.27
517,Te Anau,NZ,2021-01-31 21:06:52,-45.4167,167.7167,59.47,72,97,1.14
518,Bibiani,GH,2021-01-31 21:06:53,6.4635,-2.3194,76.95,78,11,3.2
519,Maryanskaya,RU,2021-01-31 21:06:53,45.1044,38.6395,46.0,70,25,8.75
520,Kupang,ID,2021-01-31 21:06:53,-10.1667,123.5833,79.16,84,100,13.69
521,Oum Hadjer,TD,2021-01-31 21:06:53,13.2954,19.6966,77.25,18,0,8.59
522,Trincomalee,LK,2021-01-31 21:06:53,8.5711,81.2335,78.94,84,9,14.29
523,Atar,MR,2021-01-31 21:06:53,20.5169,-13.0499,72.16,21,92,8.52
524,Taksimo,RU,2021-01-31 21:06:54,56.3444,114.8794,-25.1,76,100,3.87
525,Rapid City,US,2021-01-31 21:06:54,44.0805,-103.231,50.0,29,1,13.8
526,Pangody,RU,2021-01-31 21:06:54,65.85,74.4859,-6.14,91,100,7.56
527,Agirish,RU,2021-01-31 21:06:54,61.9247,63.0231,4.55,95,100,9.13
528,Zdvinsk,RU,2021-01-31 21:06:54,54.7021,78.661,-3.55,84,93,7.34
529,Svetlogorsk,BY,2021-01-31 21:06:54,52.6333,29.7333,18.43,97,67,7.58
530,Ilulissat,GL,2021-01-31 21:06:28,69.2167,-51.1,6.8,51,85,12.66
531,Point Pedro,LK,2021-01-31 21:06:54,9.8167,80.2333,77.85,85,14,15.01
532,Dhidhdhoo,MV,2021-01-31 21:06:55,6.8833,73.1,82.26,68,36,6.71
533,Nouakchott,MR,2021-01-31 21:03:31,18.0858,-15.9785,80.6,11,100,10.36
534,Kaeo,NZ,2021-01-31 21:06:55,-35.1,173.7833,73.0,56,0,5.99
535,Port-Gentil,GA,2021-01-31 21:06:55,-0.7193,8.7815,80.6,89,40,6.91
536,Kotelnikovo,RU,2021-01-31 21:06:55,47.6317,43.1461,40.19,93,98,8.37
537,Porto Novo,BJ,2021-01-31 21:06:55,6.4965,2.6036,84.2,84,20,13.8
538,Eyl,SO,2021-01-31 21:06:55,7.9803,49.8164,72.64,74,7,13.89
539,Sterling,US,2021-01-31 21:02:28,39.0062,-77.4286,30.99,93,90,8.05
540,Diapaga,BF,2021-01-31 21:06:56,12.0708,1.7889,76.37,17,0,7.61
541,Patan,NP,2021-01-31 21:06:56,27.6667,85.3333,41.0,87,20,2.3
542,Asamankese,GH,2021-01-31 21:06:56,5.8601,-0.6635,84.2,84,0,11.5
543,Dunedin,NZ,2021-01-31 21:06:56,-45.8742,170.5036,66.0,60,100,3.0
544,Joetsu,JP,2021-01-31 21:06:56,37.1483,138.2364,23.0,84,8,10.65
545,Jizan,SA,2021-01-31 21:06:57,17.3333,42.6667,78.8,65,0,3.13
546,Sao Joao Da Ponte,BR,2021-01-31 21:06:57,-15.9292,-44.0078,78.75,59,91,4.29
547,Husavik,IS,2021-01-31 21:02:15,66.0449,-17.3389,-2.2,84,0,4.61
548,Itamaraca,BR,2021-01-31 21:06:57,-7.7478,-34.8256,80.6,65,40,8.05
549,Ridgecrest,US,2021-01-31 21:03:56,35.6225,-117.6709,57.99,30,1,2.24
550,Qaracala,AZ,2021-01-31 21:06:57,39.8132,48.9523,45.19,74,3,5.39
551,Thohoyandou,ZA,2021-01-31 21:06:57,-22.9456,30.485,72.73,77,81,2.13
552,Tallahassee,US,2021-01-31 21:04:09,30.4383,-84.2807,73.0,83,75,17.27
553,Les Cayes,HT,2021-01-31 21:06:36,18.2,-73.75,80.19,65,6,7.47
554,The Valley,AI,2021-01-31 21:06:09,18.217,-63.0578,80.6,69,40,16.11
555,Idritsa,RU,2021-01-31 21:06:58,56.3316,28.8988,21.4,97,77,8.46
556,Severodvinsk,RU,2021-01-31 21:06:58,64.5635,39.8302,23.0,93,90,4.47
557,Berdigestyakh,RU,2021-01-31 21:06:58,62.0989,126.6992,-41.84,79,100,6.38
558,Senanga,ZM,2021-01-31 21:02:10,-16.1167,23.2667,68.81,89,100,4.76
559,Elat,IL,2021-01-31 21:06:58,29.5581,34.9482,66.2,45,0,6.62
560,Port Said,EG,2021-01-31 21:06:58,31.2565,32.2841,60.8,82,0,5.75
561,Bone,DE,2021-01-31 21:06:59,51.9669,12.1396,19.99,94,90,1.01
562,Esso,RU,2021-01-31 21:06:59,55.9333,158.7,3.34,87,100,6.93
563,Mozhaysk,RU,2021-01-31 21:06:59,55.5019,36.0272,19.9,96,99,13.11
564,Luganville,VU,2021-01-31 21:06:59,-15.5333,167.1667,79.39,78,100,0.74
565,Mani,CO,2021-01-31 21:06:59,4.8172,-72.2886,96.69,29,100,13.31
566,Kralendijk,BQ,2021-01-31 21:06:59,12.15,-68.2667,80.6,83,75,18.41
567,Kisangani,CD,2021-01-31 21:06:59,0.5167,25.2,73.67,63,97,2.55
568,Poyarkovo,RU,2021-01-31 21:07:00,49.6,128.6833,-21.23,86,100,7.96
569,Watertown,US,2021-01-31 21:06:27,42.3709,-71.1828,26.01,50,1,3.44
570,Dubai,AE,2021-01-31 21:06:02,25.2582,55.3047,68.0,68,0,5.75
571,Portland,US,2021-01-31 21:03:44,45.5234,-122.6762,53.01,89,100,5.39
572,Mabaruma,GY,2021-01-31 21:07:00,8.2,-59.7833,79.56,72,97,8.12
573,Baruun-Urt,MN,2021-01-31 21:07:00,46.6806,113.2792,-16.71,88,94,5.46
574,Kodinsk,RU,2021-01-31 21:05:08,58.6881,99.1844,-38.83,79,14,1.9
575,Phuket,TH,2021-01-31 21:07:01,8.0,98.25,78.8,73,20,16.11
576,Touros,BR,2021-01-31 21:07:01,-5.1989,-35.4608,80.6,74,20,10.36
577,Wainwright,CA,2021-01-31 21:07:01,52.839,-110.8572,8.6,78,62,6.91
578,San Carlos De Bariloche,AR,2021-01-31 21:07:01,-41.1456,-71.3082,59.0,55,75,11.5
579,Kampong Cham,KH,2021-01-31 21:07:01,11.9934,105.4635,70.54,74,38,6.62
580,Norsup,VU,2021-01-31 21:07:01,-16.0667,167.3833,81.82,69,100,3.11
581,Roald,NO,2021-01-31 21:07:02,62.5833,6.1333,27.0,93,20,3.44
582,Gwadar,PK,2021-01-31 21:07:02,25.1216,62.3254,68.68,80,0,7.72
583,Colares,PT,2021-01-31 21:07:02,38.7992,-9.4469,60.01,98,94,16.15
584,Ust-Nera,RU,2021-01-31 21:07:02,64.5667,143.2,-33.32,73,99,7.11
585,Alofi,NU,2021-01-31 21:07:02,-19.0595,-169.9187,82.4,78,75,14.97
586,Porto Velho,BR,2021-01-31 21:07:02,-8.7619,-63.9039,78.8,94,75,2.3
587,Bogorodskoye,RU,2021-01-31 21:07:03,56.55,37.8833,20.43,96,99,13.31
